Name,Ticker,Party,Chamber,State,Buy Date,Sell Date,Buy Price,Sell Price,Trade Return %,Market Buy Price,Market Sell Price,Market Return %,Overperformance %
Ro Khanna,KLAC,Democrat,House,CA,2023-1-8,2024-5-28,371.2876199109596,780.7694702148438,110.28696577658152,3823.3701171875,5306.0400390625,38.7791366368073,71.50782913977423
Ro Khanna,KMB,Democrat,House,CA,2023-10-9,2024-5-28,112.48162438829611,124.7108154296875,10.872167883329267,4289.02001953125,5306.0400390625,23.712177021789717,-12.84000913846045
Ro Khanna,KMX,Democrat,House,CA,2023-10-19,2024-7-10,64.9000015258789,76.93000030517578,18.536207236451155,4321.35986328125,5633.91015625,30.37354755204576,-11.837340315594606
Ro Khanna,KO,Democrat,House,CA,2023-1-8,2024-2-12,58.745022358812385,57.50633239746094,-2.1085870965978626,3823.3701171875,5021.83984375,31.345898770692475,-33.45448586729034
Ro Khanna,KR,Democrat,House,CA,2023-2-9,2024-8-1,42.115497677184244,54.19337844848633,28.677996076121843,4144.25,5446.68017578125,31.427403650389092,-2.7494075742672486
Ro Khanna,KRC,Democrat,House,CA,2023-1-8,2023-6-25,32.91161084288992,25.119977951049805,-23.67441973300856,3823.3701171875,4348.330078125,13.730294082113728,-37.404713815122285
Ro Khanna,KVUE,Democrat,House,CA,2023-8-28,2024-8-4,21.59819749535411,18.29648780822754,-15.286968682626348,4426.02978515625,5346.56005859375,20.79810390171161,-36.08507258433796
Ro Khanna,L,Democrat,House,CA,2023-3-13,2024-8-1,55.76954656436485,79.02057647705078,41.69126583421547,3835.1201171875,5446.68017578125,42.02111040463561,-0.3298445704201356
Ro Khanna,LBRDA,Democrat,House,CA,2023-3-13,2023-4-9,75.68000030517578,80.61000061035156,6.514270990084308,3835.1201171875,4105.02001953125,7.037586675164744,-0.5233156850804361
Ro Khanna,LCID,Democrat,House,CA,2023-1-10,2023-4-24,6.860000133514404,7.0,2.040814340536656,3888.570068359375,4137.0400390625,6.389751665397066,-4.34893732486041
Ro Khanna,LEA,Democrat,House,CA,2023-2-15,2024-10-8,132.94048104834576,102.58183288574219,-22.83627073048066,4119.5,5751.1298828125,39.607473790811994,-62.44374452129266
Ro Khanna,LH,Democrat,House,CA,2023-1-10,2024-3-19,203.3570491755628,208.3212432861328,2.4411222186275516,3888.570068359375,5178.509765625,33.1725974995704,-30.73147528094285
Ro Khanna,LII,Democrat,House,CA,2024-6-19,2024-10-22,536.3665446201115,593.2567138671875,10.606584213295621,5476.14990234375,5851.2001953125,6.848795223962576,3.7577889893330454
Ro Khanna,LIN,Democrat,House,CA,2023-10-1,2024-9-17,368.9461775209247,468.67041015625,27.02947982966145,4328.18017578125,5634.580078125,30.18358407660191,-3.1541042469404594
Ro Khanna,LKQ,Democrat,House,CA,2023-11-2,2024-8-4,41.72793983436751,39.246910095214844,-5.9457278480574995,4268.259765625,5346.56005859375,25.263230266653057,-31.208958114710555
Ro Khanna,LLY,Democrat,House,CA,2023-10-1,2024-6-6,540.0225928925203,833.3030395507812,54.30892161147637,4328.18017578125,5352.9599609375,23.67692063492422,30.632000976552153
Ro Khanna,LNC,Democrat,House,CA,2023-2-13,2024-8-1,29.526680829032077,33.08858108520508,12.063327662182626,4096.6201171875,5446.68017578125,32.95546133090374,-20.89213366872111
Ro Khanna,LOW,Democrat,House,CA,2023-10-9,2024-5-28,191.95762223649302,212.4967803955078,10.699839849917716,4289.02001953125,5306.0400390625,23.712177021789717,-13.012337171872002
Ro Khanna,LRCX,Democrat,House,CA,2023-5-22,2024-8-4,51.05894543152056,75.60757446289062,48.07899737039084,4190.77978515625,5346.56005859375,27.5791220891939,20.49987528119694
Ro Khanna,LULU,Democrat,House,CA,2023-10-30,2024-9-8,388.44000244140625,253.83999633789062,-34.65142757119079,4139.39013671875,5408.419921875,30.657409503376655,-65.30883707456744
Ro Khanna,LUMN,Democrat,House,CA,2023-4-16,2023-5-22,2.3499999046325684,2.180000066757202,-7.234035947841723,4140.10986328125,4192.6298828125,1.268565841622985,-8.502601789464707
Ro Khanna,LUV,Democrat,House,CA,2023-10-30,2024-8-4,21.649860127158615,24.62107276916504,13.723934586899219,4139.39013671875,5346.56005859375,29.162989764282294,-15.439055177383075
Ro Khanna,LVS,Democrat,House,CA,2024-2-12,2024-8-1,52.418106224071884,37.89607620239258,-27.70422487146317,5026.830078125,5446.68017578125,8.352184003260628,-36.0564088747238
Ro Khanna,LW,Democrat,House,CA,2023-6-25,2024-8-1,111.57633980656979,58.3245735168457,-47.72675495722664,4354.169921875,5446.68017578125,25.09112582900282,-72.81788078622947
Ro Khanna,LYB,Democrat,House,CA,2023-1-8,2024-8-4,77.55575908004319,90.02228546142578,16.07427550095439,3823.3701171875,5346.56005859375,39.838935146742216,-23.764659645787827
Ro Khanna,LYV,Democrat,House,CA,2023-5-22,2024-6-30,84.55000305175781,93.73999786376953,10.869301573396758,4190.77978515625,5460.47998046875,30.297468738629036,-19.428167165232278
Ro Khanna,MA,Democrat,House,CA,2023-3-13,2024-9-8,339.63234564232,474.78802490234375,39.794701828064824,3835.1201171875,5408.419921875,41.02348183663372,-1.2287800085688971
Ro Khanna,MAA,Democrat,House,CA,2023-11-2,2024-11-14,113.79160587474274,155.79495239257812,36.91251757539215,4268.259765625,5949.169921875,39.38162737393432,-2.4691097985421706
Ro Khanna,MAS,Democrat,House,CA,2023-10-9,2024-5-28,50.585273443540125,66.70805358886719,31.87247799168709,4289.02001953125,5306.0400390625,23.712177021789717,8.160300969897374
Ro Khanna,MCD,Democrat,House,CA,2023-1-10,2024-5-28,253.42925693358944,247.52047729492188,-2.3315301911712387,3888.570068359375,5306.0400390625,36.45221625905199,-38.78374645022323
Ro Khanna,MCHP,Democrat,House,CA,2023-1-8,2024-8-1,67.26942914684064,82.71255493164062,22.95712328863324,3823.3701171875,5446.68017578125,42.45757038525659,-19.500447096623347
Ro Khanna,MCK,Democrat,House,CA,2023-1-10,2024-7-1,377.3372017128388,584.28125,54.84326680427597,3888.570068359375,5475.08984375,40.79956764312577,14.043699161150201
Ro Khanna,MCO,Democrat,House,CA,2023-10-1,2024-11-14,317.1214295173214,480.32958984375,51.465509781171704,4328.18017578125,5949.169921875,37.451993222559324,14.01351655861238
Ro Khanna,MDLZ,Democrat,House,CA,2023-10-1,2024-8-1,67.35335243158991,67.3416748046875,-0.017337855475378628,4328.18017578125,5446.68017578125,25.84226983568463,-25.859607691160008
Ro Khanna,MDT,Democrat,House,CA,2023-1-10,2024-4-25,72.26439004454872,76.65957641601562,6.082091565095079,3888.570068359375,5048.419921875,29.8271558214451,-23.74506425635002
Ro Khanna,MELI,Democrat,House,CA,2023-1-8,2024-2-12,856.0900268554688,1733.22998046875,102.4588449926384,3823.3701171875,5021.83984375,31.345898770692475,71.11294622194593
Ro Khanna,MET,Democrat,House,CA,2023-10-30,2024-5-28,56.30254974360346,69.4765625,23.398607729827095,4139.39013671875,5306.0400390625,28.18410113110384,-4.785493401276746
Ro Khanna,META,Democrat,House,CA,2023-2-13,2024-9-8,177.38398711902897,498.94647216796875,181.2804471652582,4096.6201171875,5408.419921875,32.02151449639673,149.25893266886146
Ro Khanna,MGM,Democrat,House,CA,2023-11-2,2024-8-4,35.61000061035156,35.47999954223633,-0.36506898592257825,4268.259765625,5346.56005859375,25.263230266653057,-25.628299252575637
Ro Khanna,MHK,Democrat,House,CA,2023-11-2,2024-7-25,82.77999877929688,134.5,62.47886202390015,4268.259765625,5399.22021484375,26.496992013632603,35.98187001026754
Ro Khanna,MKC,Democrat,House,CA,2023-2-13,2024-7-1,71.4577805341308,68.76921081542969,-3.762459033298634,4096.6201171875,5475.08984375,33.648951748762016,-37.41141078206065
Ro Khanna,MKTX,Democrat,House,CA,2024-4-25,2024-7-1,200.5482353728883,191.485595703125,-4.5189326412734285,5019.8798828125,5475.08984375,9.068144488797179,-13.587077130070607
Ro Khanna,MMC,Democrat,House,CA,2023-10-30,2024-4-24,182.16819948507236,198.72027587890625,9.086150294409773,4139.39013671875,5071.6298828125,22.521185858376867,-13.435035563967094
Ro Khanna,MMM,Democrat,House,CA,2023-11-2,2024-2-12,72.51831228873583,76.09602355957031,4.93352803991028,4268.259765625,5021.83984375,17.655440847205643,-12.721912807295363
Ro Khanna,MNST,Democrat,House,CA,2023-10-1,2024-9-8,53.5,48.650001525878906,-9.06541770863756,4328.18017578125,5408.419921875,24.95828967884322,-34.023707387480776
Ro Khanna,MO,Democrat,House,CA,2023-10-1,2024-10-13,37.33704145954584,48.02425003051758,28.6236084949344,4328.18017578125,5815.02978515625,34.35276603536079,-5.729157540426389
Ro Khanna,MODG,Democrat,House,CA,2023-10-1,2024-3-19,13.760000228881836,14.390000343322754,4.57848912762782,4328.18017578125,5178.509765625,19.64635378632921,-15.067864658701392
Ro Khanna,MOH,Democrat,House,CA,2023-1-10,2024-9-8,298.0,327.4800109863281,9.892621136351721,3888.570068359375,5408.419921875,39.08505766380247,-29.192436527450752
Ro Khanna,MOS,Democrat,House,CA,2023-3-13,2024-1-9,45.074212151136095,32.89107131958008,-27.02907105886917,3835.1201171875,4756.5,24.024798563237635,-51.0538696221068
Ro Khanna,MPLX,Democrat,House,CA,2023-4-19,2023-6-27,29.16949722619641,29.046228408813477,-0.42259493342321885,4139.330078125,4378.41015625,5.77581573860127,-6.1984106720244885
Ro Khanna,MPWR,Democrat,House,CA,2023-1-8,2024-3-24,345.8647677024531,667.7234497070312,93.05911213294576,3823.3701171875,5234.18017578125,36.89964652523759,56.159465607708164
Ro Khanna,MRK,Democrat,House,CA,2023-1-10,2024-9-8,103.79638377225828,115.13262939453125,10.92161904902781,3888.570068359375,5408.419921875,39.08505766380247,-28.163438614774662
Ro Khanna,MRNA,Democrat,House,CA,2023-11-2,2024-9-8,64.3499984741211,72.88999938964844,13.271175008592703,4268.259765625,5408.419921875,26.712529669174124,-13.441354660581421
Ro Khanna,MRVL,Democrat,House,CA,2023-1-4,2024-11-20,36.45868702164259,89.81439971923828,146.34567796125708,3840.360107421875,5917.10986328125,54.076953664992274,92.2687242962648
Ro Khanna,MS,Democrat,House,CA,2023-11-2,2024-8-4,68.70367810730264,94.46952819824219,37.50286855195436,4268.259765625,5346.56005859375,25.263230266653057,12.2396382853013
Ro Khanna,MSCI,Democrat,House,CA,2023-1-8,2024-6-30,453.7972863527043,477.6062927246094,5.2466171764191705,3823.3701171875,5460.47998046875,42.81850339107427,-37.5718862146551
Ro Khanna,MSFT,Democrat,House,CA,2023-1-8,2024-9-8,218.9603615409851,400.0953369140625,82.72500743892518,3823.3701171875,5408.419921875,41.45687590019338,41.268131538731794
Ro Khanna,MTB,Democrat,House,CA,2023-1-8,2024-4-25,136.28434264992646,142.55250549316406,4.599327201759803,3823.3701171875,5048.419921875,32.041099007925915,-27.441771806166113
Ro Khanna,MTCH,Democrat,House,CA,2023-4-24,2023-5-3,34.716973868086924,33.37482452392578,-3.865974463272257,4132.06982421875,4090.75,-0.9999788478057081,-2.8659956154665487
Ro Khanna,MTD,Democrat,House,CA,2023-1-8,2024-11-14,1503.6700439453125,1237.780029296875,-17.68273669606387,3823.3701171875,5949.169921875,55.60015744045346,-73.28289413651733
Ro Khanna,MU,Democrat,House,CA,2023-1-10,2024-9-8,55.53637506649625,86.17089080810547,55.16117266373455,3888.570068359375,5408.419921875,39.08505766380247,16.076114999932074
Ro Khanna,MUFG,Democrat,House,CA,2023-7-4,2024-4-15,7.489999771118164,9.949999809265137,32.843793235253,4450.47998046875,5061.81982421875,13.736492388077437,19.107300847175566
Ro Khanna,NCLH,Democrat,House,CA,2023-4-24,2024-5-28,12.989999771118164,16.559999465942383,27.482677118761163,4132.06982421875,5306.0400390625,28.411190148891357,-0.928513030130194
Ro Khanna,NDAQ,Democrat,House,CA,2023-6-25,2024-7-1,48.10194998321297,58.91165542602539,22.472489049996696,4354.169921875,5475.08984375,25.743596184512423,-3.271107134515727
Ro Khanna,NDSN,Democrat,House,CA,2023-8-2,2024-5-28,244.01629898704104,231.1358184814453,-5.27853285172552,4550.93017578125,5306.0400390625,16.592429110420742,-21.87096196214626
Ro Khanna,NEE,Democrat,House,CA,2023-3-2,2023-5-4,66.37429067597951,71.2325439453125,7.319480509478598,3938.679931640625,4061.219970703125,3.111195659187695,4.208284850290903
Ro Khanna,NEM,Democrat,House,CA,2023-10-1,2024-7-1,36.157010514617326,40.95982360839844,13.28321403076026,4328.18017578125,5475.08984375,26.49865812856853,-13.21544409780827
Ro Khanna,NFLX,Democrat,House,CA,2023-10-30,2024-4-15,402.3500061035156,607.1500244140625,50.9009606570893,4139.39013671875,5061.81982421875,22.28419300992006,28.61676764716924
Ro Khanna,NGG,Democrat,House,CA,2023-2-9,2024-2-8,56.32445424916887,61.11643600463867,8.50781746463262,4144.25,4997.91015625,20.598664565361645,-12.090847100729025
Ro Khanna,NKE,Democrat,House,CA,2023-1-5,2024-9-8,116.15463630696854,79.81656646728516,-31.28421817244615,3839.739990234375,5408.419921875,40.853806133494835,-72.13802430594099
Ro Khanna,NOW,Democrat,House,CA,2023-1-10,2024-5-27,374.3699951171875,738.510009765625,97.2674144289935,3888.570068359375,5304.72021484375,36.41827513942323,60.849139289570275
Ro Khanna,NSC,Democrat,House,CA,2023-10-1,2024-6-30,192.41983404219786,211.2230224609375,9.771959586357443,4328.18017578125,5460.47998046875,26.16110602380633,-16.389146437448886
Ro Khanna,NTAP,Democrat,House,CA,2023-10-30,2024-9-8,70.48143831091328,113.18612670898438,60.589978612083385,4139.39013671875,5408.419921875,30.657409503376655,29.93256910870673
Ro Khanna,NTR,Democrat,House,CA,2023-6-21,2024-4-15,54.65499198552233,50.614620208740234,-7.392502733972329,4380.009765625,5061.81982421875,15.566404987146415,-22.95890772111874
Ro Khanna,NTRS,Democrat,House,CA,2023-10-30,2024-11-14,60.99183714866508,104.41575622558594,71.19627987443116,4139.39013671875,5949.169921875,43.72092809282391,27.475351781607245
Ro Khanna,NUE,Democrat,House,CA,2024-7-1,2024-8-4,157.29100890994476,149.79388427734375,-4.766403804360751,5471.080078125,5346.56005859375,-2.2759677751586556,-2.4904360292020953
Ro Khanna,NVDA,Democrat,House,CA,2023-1-8,2024-9-8,14.462150107377472,102.80465698242188,610.8532010740151,3823.3701171875,5408.419921875,41.45687590019338,569.3963251738218
Ro Khanna,NVO,Democrat,House,CA,2023-2-9,2024-7-11,68.1650125961651,139.2687225341797,104.31115205576124,4144.25,5584.5400390625,34.753937119201304,69.55721493655994
Ro Khanna,NVR,Democrat,House,CA,2023-9-12,2024-9-12,6348.91015625,9179.3798828125,44.581977960046046,4473.27001953125,5595.759765625,25.093270497705717,19.48870746234033
Ro Khanna,NXPI,Democrat,House,CA,2023-4-19,2024-9-8,168.02643344530557,224.59922790527344,33.66898487337287,4139.330078125,5408.419921875,30.659305244989355,3.009679628383516
Ro Khanna,ODFL,Democrat,House,CA,2023-10-9,2024-8-1,202.8326240444052,202.36306762695312,-0.23149945412592243,4289.02001953125,5446.68017578125,26.9912509379362,-27.222750392062125
Ro Khanna,OLPX,Democrat,House,CA,2023-4-9,2023-5-18,4.059999942779541,3.3299999237060547,-17.980296289701833,4081.14990234375,4198.0498046875,2.8643863896451327,-20.844682679346967
Ro Khanna,OMC,Democrat,House,CA,2023-10-30,2024-11-11,70.63064606106457,102.7206802368164,45.433584379233935,4139.39013671875,6001.35009765625,44.981504507653284,0.45207987158065066
Ro Khanna,ON,Democrat,House,CA,2024-1-9,2024-9-8,76.5999984741211,67.91999816894531,-11.331593313423202,4741.93017578125,5408.419921875,14.055241671371583,-25.386834984794785
Ro Khanna,ORCL,Democrat,House,CA,2023-10-1,2024-9-8,105.17167176663389,141.14492797851562,34.20432099976791,4328.18017578125,5408.419921875,24.95828967884322,9.24603132092469
Ro Khanna,ORLY,Democrat,House,CA,2023-10-9,2024-11-11,902.4299926757812,1228.52001953125,36.13466191306255,4289.02001953125,6001.35009765625,39.923573924286366,-3.7889120112238146
Ro Khanna,PANW,Democrat,House,CA,2023-11-2,2024-9-8,123.77999877929688,167.91000366210938,35.651967456792036,4268.259765625,5408.419921875,26.712529669174124,8.939437787617912
Ro Khanna,PARA,Democrat,House,CA,2023-11-2,2024-8-1,10.78700454044274,10.96108627319336,1.6138097661677038,4268.259765625,5446.68017578125,27.608919673699717,-25.99510990753201
Ro Khanna,PAYC,Democrat,House,CA,2023-1-8,2024-8-1,293.28276044402037,166.43006896972656,-43.25269282184982,3823.3701171875,5446.68017578125,42.45757038525659,-85.71026320710641
Ro Khanna,PAYX,Democrat,House,CA,2023-10-1,2024-6-30,112.62148634955605,116.07803344726562,3.069171975746349,4328.18017578125,5460.47998046875,26.16110602380633,-23.09193404805998
Ro Khanna,PCAR,Democrat,House,CA,2023-10-1,2024-9-8,79.47177521255344,90.13381958007812,13.416139678531428,4328.18017578125,5408.419921875,24.95828967884322,-11.542150000311791
Ro Khanna,PENN,Democrat,House,CA,2024-2-1,2024-6-20,22.6200008392334,20.040000915527344,-11.40583478330893,4861.10986328125,5473.169921875,12.590953008838385,-23.996787792147316
Ro Khanna,PEP,Democrat,House,CA,2023-1-10,2024-9-8,166.93181157349431,174.30166625976562,4.414889299291296,3888.570068359375,5408.419921875,39.08505766380247,-34.67016836451118
Ro Khanna,PFE,Democrat,House,CA,2023-1-10,2024-4-25,42.87822419491137,23.77012825012207,-44.56363644615902,3888.570068359375,5048.419921875,29.8271558214451,-74.39079226760413
Ro Khanna,PFG,Democrat,House,CA,2023-10-9,2024-8-4,65.53319549969937,73.44367980957031,12.070957702508535,4289.02001953125,5346.56005859375,24.656915431653296,-12.585957729144761
Ro Khanna,PG,Democrat,House,CA,2023-2-2,2024-3-19,135.3061065673828,157.93321228027344,16.722900604358358,4158.68017578125,5178.509765625,24.52291464448008,-7.80001404012172
Ro Khanna,PGR,Democrat,House,CA,2023-6-25,2024-7-1,128.3501954667606,205.32644653320312,59.973614209553276,4354.169921875,5475.08984375,25.743596184512423,34.23001802504085
Ro Khanna,PH,Democrat,House,CA,2023-10-19,2024-8-1,371.9085876159577,530.5503540039062,42.6561181081858,4321.35986328125,5446.68017578125,26.04088407591062,16.615234032275183
Ro Khanna,PLD,Democrat,House,CA,2023-1-8,2024-4-25,105.8695965578027,99.94112396240234,-5.599787652126852,3823.3701171875,5048.419921875,32.041099007925915,-37.640886660052765
Ro Khanna,PM,Democrat,House,CA,2023-10-1,2024-4-22,87.39799746782045,90.01850891113281,2.998365545248594,4328.18017578125,5010.60009765625,15.766901888547673,-12.768536343299079
Ro Khanna,PNC,Democrat,House,CA,2023-3-23,2024-9-8,115.45853244309247,173.79751586914062,50.52808327942541,3959.2099609375,5408.419921875,36.603513711971516,13.924569567453894
Ro Khanna,PODD,Democrat,House,CA,2023-10-30,2024-11-14,134.61000061035156,261.1600036621094,94.01233376268632,4139.39013671875,5949.169921875,43.72092809282391,50.291405669862414
Ro Khanna,POOL,Democrat,House,CA,2023-11-2,2024-7-1,320.47450661114686,304.51727294921875,-4.979252119199014,4268.259765625,5475.08984375,28.274522742134096,-33.25377486133311
Ro Khanna,PPG,Democrat,House,CA,2023-1-8,2024-7-1,119.33609298083854,121.90027618408203,2.1487071842172774,3823.3701171875,5475.08984375,43.20062342741533,-41.05191624319805
Ro Khanna,PRU,Democrat,House,CA,2023-10-30,2024-8-4,83.40321553924477,106.60993957519531,27.824735396479756,4139.39013671875,5346.56005859375,29.162989764282294,-1.3382543678025378
Ro Khanna,PTC,Democrat,House,CA,2024-8-1,2024-9-8,173.8300018310547,164.75999450683594,-5.217745630028749,5537.83984375,5408.419921875,-2.3370109198998086,-2.8807347101289404
Ro Khanna,PYPL,Democrat,House,CA,2023-11-2,2024-7-1,55.04999923706055,57.810001373291016,5.013627928213286,4268.259765625,5475.08984375,28.274522742134096,-23.26089481392081
Ro Khanna,QCOM,Democrat,House,CA,2023-10-1,2024-9-8,108.43829869638961,156.5228271484375,44.342754386692384,4328.18017578125,5408.419921875,24.95828967884322,19.384464707849165
Ro Khanna,QRVO,Democrat,House,CA,2024-5-28,2024-11-14,99.41000366210938,66.30000305175781,-33.30650778657159,5315.91015625,5949.169921875,11.912537025865015,-45.21904481243661
Ro Khanna,RCL,Democrat,House,CA,2023-4-24,2024-2-12,62.310970688422145,116.07178497314453,86.27824874298027,4132.06982421875,5021.83984375,21.53327647844089,64.74497226453937
Ro Khanna,REG,Democrat,House,CA,2024-4-25,2024-5-28,57.022199176262845,56.647178649902344,-0.6576746105516996,5019.8798828125,5306.0400390625,5.700537919837085,-6.358212530388785
Ro Khanna,REGN,Democrat,House,CA,2023-11-2,2024-8-1,790.8537021757174,1091.737060546875,38.04538785661589,4268.259765625,5446.68017578125,27.608919673699717,10.436468182916173
Ro Khanna,RF,Democrat,House,CA,2023-10-9,2024-2-6,15.279355179542982,16.886749267578125,10.520038765688417,4289.02001953125,4954.22998046875,15.509602611045898,-4.98956384535748
Ro Khanna,RHI,Democrat,House,CA,2023-11-2,2024-4-25,71.46074454185744,68.28153228759766,-4.448893269503494,4268.259765625,5048.419921875,18.278178908723504,-22.727072178226997
Ro Khanna,RJF,Democrat,House,CA,2023-10-30,2024-5-28,93.44412959309544,122.24317169189453,30.819530583895606,4139.39013671875,5306.0400390625,28.18410113110384,2.635429452791765
Ro Khanna,RMD,Democrat,House,CA,2023-10-1,2024-11-11,148.69305138612316,248.13291931152344,66.87593468451784,4328.18017578125,6001.35009765625,38.65758480290132,28.218349881616525
Ro Khanna,ROK,Democrat,House,CA,2023-10-9,2024-8-4,280.43724550729513,249.97061157226562,-10.863975603496279,4289.02001953125,5346.56005859375,24.656915431653296,-35.520891035149575
Ro Khanna,ROL,Democrat,House,CA,2023-10-1,2024-10-13,37.13342183845923,49.34012222290039,32.8725438704349,4328.18017578125,5815.02978515625,34.35276603536079,-1.480222164925884
Ro Khanna,ROP,Democrat,House,CA,2023-5-3,2024-8-1,457.5993058652581,542.7680053710938,18.612069208626362,4122.25,5446.68017578125,32.12881741236582,-13.516748203739457
Ro Khanna,ROST,Democrat,House,CA,2023-10-1,2024-6-6,110.48057620079251,142.6331787109375,29.102493502305197,4328.18017578125,5352.9599609375,23.67692063492422,5.425572867380978
Ro Khanna,RSG,Democrat,House,CA,2023-10-1,2024-5-28,141.9606804555689,181.94757080078125,28.167581485866087,4328.18017578125,5306.0400390625,22.592864057576882,5.574717428289205
Ro Khanna,RY,Democrat,House,CA,2023-4-16,2023-6-27,94.02111286783094,90.38310241699219,-3.869354807523752,4140.10986328125,4378.41015625,5.755892979610081,-9.625247787133834
Ro Khanna,SBAC,Democrat,House,CA,2023-10-8,2024-8-4,183.54503238383003,226.51028442382812,23.408561638513323,4234.7900390625,5346.56005859375,26.253250085035486,-2.844688446522163
Ro Khanna,SBUX,Democrat,House,CA,2023-10-16,2024-9-8,88.85386918424871,90.10065460205078,1.4031864107309948,4342.3701171875,5408.419921875,24.549952581609222,-23.146766170878227
Ro Khanna,SCHW,Democrat,House,CA,2023-10-9,2024-8-4,49.72432944441444,62.71357345581055,26.122512171665292,4289.02001953125,5346.56005859375,24.656915431653296,1.4655967400119962
Ro Khanna,SEDG,Democrat,House,CA,2023-5-22,2023-6-25,296.6000061035156,243.64999389648438,-17.852330113759777,4190.77978515625,4348.330078125,3.7594505329722514,-21.61178064673203
Ro Khanna,SEE,Democrat,House,CA,2023-11-2,2024-4-25,32.72437835580632,30.6284122467041,-6.404907333343833,4268.259765625,5048.419921875,18.278178908723504,-24.683086242067336
Ro Khanna,SHW,Democrat,House,CA,2023-1-10,2024-7-1,229.21340732330788,294.0108337402344,28.269474798011736,3888.570068359375,5475.08984375,40.79956764312577,-12.530092845114034
Ro Khanna,SJM,Democrat,House,CA,2023-10-30,2024-5-27,106.42954901753708,106.61092376708984,0.170417662413352,4139.39013671875,5304.72021484375,28.15221662215064,-27.981798959737286
Ro Khanna,SLG,Democrat,House,CA,2023-3-13,2023-5-18,25.199207965700364,20.039813995361328,-20.474429106508786,3835.1201171875,4198.0498046875,9.463319958962742,-29.93774906547153
Ro Khanna,SMFG,Democrat,House,CA,2023-2-9,2023-10-12,8.720000267028809,9.789999961853027,12.270638326354122,4144.25,4349.60986328125,4.955296212372565,7.315342113981558
Ro Khanna,SNA,Democrat,House,CA,2023-10-9,2024-2-12,248.39469807587625,259.1081848144531,4.313089941760458,4289.02001953125,5021.83984375,17.085950190991188,-12.77286024923073
Ro Khanna,SNPS,Democrat,House,CA,2024-1-9,2024-9-8,495.0,463.9700012207031,-6.268686622080177,4741.93017578125,5408.419921875,14.055241671371583,-20.32392829345176
Ro Khanna,SNV,Democrat,House,CA,2023-3-13,2023-5-18,29.643499019849905,25.895614624023438,-12.643191660056075,3835.1201171875,4198.0498046875,9.463319958962742,-22.106511619018818
Ro Khanna,SNY,Democrat,House,CA,2023-10-12,2024-4-11,52.61986739941782,44.70530319213867,-15.041018912500556,4380.93994140625,5199.06005859375,18.674533961424025,-33.71555287392458
Ro Khanna,SO,Democrat,House,CA,2023-4-20,2023-6-27,67.60354490486415,66.65031433105469,-1.4100304579455234,4130.47998046875,4378.41015625,6.002454362534242,-7.412484820479765
Ro Khanna,SPG,Democrat,House,CA,2023-4-19,2024-8-1,98.82094621008645,147.95838928222656,49.723712387531016,4139.330078125,5446.68017578125,31.583615536368214,18.140096851162802
Ro Khanna,SPGI,Democrat,House,CA,2023-5-22,2024-4-22,359.39919371363345,413.8233337402344,15.143089071581409,4190.77978515625,5010.60009765625,19.562476544432258,-4.419387472850849
Ro Khanna,SRE,Democrat,House,CA,2023-4-20,2023-5-30,74.0723974262068,67.34960174560547,-9.07597960130667,4130.47998046875,4205.52001953125,1.8167389605404656,-10.892718561847136
Ro Khanna,SSNC,Democrat,House,CA,2023-9-12,2024-11-25,55.130608403792166,76.40641021728516,38.591632542240426,4473.27001953125,5987.3701171875,33.8477241714756,4.743908370764828
Ro Khanna,ST,Democrat,House,CA,2023-1-2,2023-7-18,38.89329319031822,46.023624420166016,18.333061165473037,3829.06005859375,4554.97998046875,18.958175394658063,-0.6251142291850265
Ro Khanna,STE,Democrat,House,CA,2023-10-1,2024-4-25,220.69261798382576,200.07167053222656,-9.343741372042844,4328.18017578125,5048.419921875,16.64070618233319,-25.984447554376032
Ro Khanna,STLD,Democrat,House,CA,2024-6-19,2024-8-4,125.04709855327755,120.34870910644531,-3.7572958518749178,5476.14990234375,5346.56005859375,-2.366440766980037,-1.3908550848948806
Ro Khanna,STT,Democrat,House,CA,2023-10-9,2024-7-1,61.746850782873246,72.36338806152344,17.193649787876968,4289.02001953125,5475.08984375,27.65363227072035,-10.459982482843383
Ro Khanna,STZ,Democrat,House,CA,2023-2-9,2024-8-4,224.7939231130345,243.41873168945312,8.285281167077363,4144.25,5346.56005859375,29.01152340215359,-20.726242235076228
Ro Khanna,SWK,Democrat,House,CA,2023-4-24,2024-5-28,74.87094807590103,81.88652801513672,9.370229868230854,4132.06982421875,5306.0400390625,28.411190148891357,-19.040960280660503
Ro Khanna,SWKS,Democrat,House,CA,2024-5-28,2024-11-14,90.23392620414269,82.46756744384766,-8.606916585591813,5315.91015625,5949.169921875,11.912537025865015,-20.51945361145683
Ro Khanna,SYK,Democrat,House,CA,2023-10-16,2024-9-12,257.5667115085772,366.1223449707031,42.14660847526133,4342.3701171875,5595.759765625,28.86418279907714,13.282425676184193
Ro Khanna,SYY,Democrat,House,CA,2023-10-1,2024-7-1,64.28771349455361,68.4424057006836,6.462653562071329,4328.18017578125,5475.08984375,26.49865812856853,-20.0360045664972
Ro Khanna,T,Democrat,House,CA,2023-10-1,2024-10-13,13.72326948065763,21.102153778076172,53.76914231567608,4328.18017578125,5815.02978515625,34.35276603536079,19.41637628031529
